City Key,City,Location,State Province Key
101705,Dundarrach,POINT (-79.155033 34.9293315),33
104045,Navassa,POINT (-78.0074906 34.2554474),33
104184,Saxapahaw,POINT (-79.321962 35.9473614),33
104234,Staley,POINT (-79.551412 35.7959711),33
104288,Valdese,POINT (-81.563149 35.7406864),33
105638,Harkers Island,POINT (-76.5593693 34.6951628),33
105663,Hightsville,POINT (-77.9316542 34.2696139),33
105671,Holden Beach,POINT (-78.3038892 33.9135061),33
105700,Kannapolis,POINT (-80.6217341 35.4873613),33
105749,Linden,POINT (-78.7472447 35.2548851),33
105792,McAdenville,POINT (-81.0753535 35.2593056),33
105804,Midland,POINT (-80.5006219 35.2273656),33
93606,Ashland,POINT (-106.2708477 45.5944444),26
93616,Basin,POINT (-112.2636205 46.2713177),26
93727,Dillon,POINT (-112.63752 45.2163106),26
93803,Greycliff,POINT (-109.7846289 45.7632707),26
94622,Sun River,POINT (-111.7213719 47.5332872),26
94627,Sylvanite,POINT (-115.8743507 48.7163356),26
95538,Yaak,POINT (-115.7087944 48.8330088),26
100042,Ashland,POINT (-106.2708477 45.5944444),26
100052,Basin,POINT (-112.2636205 46.2713177),26
100163,Dillon,POINT (-112.63752 45.2163106),26
100239,Greycliff,POINT (-109.7846289 45.7632707),26
103517,Yaak,POINT (-115.7087944 48.8330088),26
105180,Sun River,POINT (-111.7213719 47.5332872),26
105185,Sylvanite,POINT (-115.8743507 48.7163356),26
101804,Carbonville,POINT (-110.8343268 39.6199647),44
101999,Moroni,POINT (-111.5904725 39.5249615),44
105878,Scofield,POINT (-111.1607272 39.7241289),44
105917,Tooele,POINT (-112.29828 40.5307776),44
96320,Ashland,POINT (-68.4061523 46.6311528),19
96377,Cape Neddick,POINT (-70.6208862 43.1936986),19
103799,Ashland,POINT (-71.6306325 43.6953512),29
103832,Claremont,POINT (-72.3467561 43.3767402),29
103833,Colebrook,POINT (-71.4959176 44.8944918),29
103846,Dover,POINT (-70.8736698 43.1978624),29
103870,Goffstown,POINT (-71.600349 43.0203609),29
103906,Lancaster,POINT (-71.569251 44.4889465),29
95033,North Brookfield,POINT (-72.0828545 42.2667587),21
95036,North Eastham,POINT (-69.9911305 41.8651071),21
102156,Greenfield,POINT (-72.5995339 42.5875857),21
102219,Madaket,POINT (-70.1980734 41.2729019),21
102665,Nahant,POINT (-70.9189371 42.4264859),21
105338,Dover,POINT (-71.2828342 42.2459311),21
97989,Peeples Valley,POINT (-112.7271223 34.2689145),3
98014,Queen Valley,POINT (-111.2895709 33.2986656),3
98020,Red Mesa,POINT (-109.356435046 36.9613024198),3
98103,Tempe,POINT (-111.9093095 33.414768),3
98125,Tumacacori,POINT (-111.052307129 31.5687255859),3
98158,Willow Valley,POINT (-114.6066314 34.9119475),3
99567,Amado,POINT (-111.0645359 31.7078658),3
99569,Antares,POINT (-113.8085563 35.419715),3
99786,Linden,POINT (-110.1570584 34.2850405),3
94726,Gardners,POINT (-77.2069266 40.0056483),38
94842,Heilwood,POINT (-78.915029 40.6209007),38
94861,Homer City,POINT (-79.1622566 40.5434007),38
99005,Nicholson,POINT (-75.78047 41.6261882),38
99026,North York,POINT (-76.7330223 39.9781536),38
99036,Nuangola,POINT (-75.978256 41.1550825),38
99051,Oley,POINT (-75.7896403 40.3875936),38
99060,Orrtanna,POINT (-77.3608197 39.8450942),38
99066,Oval,POINT (-77.1691356 41.1511863),38
99099,Penns Creek,POINT (-77.0552539 40.8598045),38
99166,Railroad,POINT (-76.6983049 39.7606585),38
99196,Richland,POINT (-76.2582849 40.3592589),38
100350,Connoquenessing,POINT (-80.0142257 40.8178427),38
100427,Dover,POINT (-76.8502488 40.0017634),38
100428,Downingtown,POINT (-75.7032742 40.0064958),38
100507,Elverson,POINT (-75.8327088 40.1567641),38
102045,Rogersville,POINT (-80.2728451 39.8811866),38
102060,Rothsville,POINT (-76.2510654 40.1512059),38
102287,Ashland,POINT (-76.3457825 40.7817542),38
102342,Bell Acres,POINT (-80.1664479 40.5900673),38
102374,Black Lick,POINT (-79.1997569 40.4792348),38
102390,Boalsburg,POINT (-77.7924992 40.7756184),38
102404,Bowmansville,POINT (-76.0174416 40.1967609),38
102432,Brookville,POINT (-79.0830924 41.1611747),38
102635,Toughkenamon,POINT (-75.757439 39.8314987),38
102644,Tremont,POINT (-76.3871768 40.6284222),38
102645,Tresckow,POINT (-75.9665916 40.9134194),38
103533,Lancaster,POINT (-76.3055144 40.0378755),38
103631,Mahaffey,POINT (-78.724196 40.8728411),38
103707,Midland,POINT (-80.4464547 40.6325655),38
103780,Mount Pocono,POINT (-75.3646282 41.1220337),38
104397,Stoneboro,POINT (-80.1050604 41.3392232),38
105385,Tunnelhill,POINT (-78.5408491 40.4781265),38
105458,Weigelstown,POINT (-76.8224701 39.9837084),38
105519,Wilkes-Barre,POINT (-75.8813075 41.2459149),38
108059,Ashland,POINT (-90.8837982 46.5924428),49
109232,Lancaster,POINT (-90.7106822 42.8474905),49
109257,Linden,POINT (-90.2734579 42.9177726),49
109405,Necedah,POINT (-90.0740181 44.0260775),49
109455,Oconto Falls,POINT (-88.1428798 44.8738805),49
112510,Dorchester,POINT (-90.3356913 45.0030238),49
112540,Edmund,POINT (-90.264568 42.9674944),49
112646,Grantsburg,POINT (-92.6827041 45.7763419),49
112653,Greenfield,POINT (-88.0125865 42.9614039),49
113310,Ridgeway,POINT (-89.9904013 43.0022199),49
113354,Sayner,POINT (-89.5326435 45.9860625),49
113447,Tilleda,POINT (-88.9112178 44.8155317),49
113509,Baraboo,POINT (-89.7442907 43.4710944),49
113642,Chetek,POINT (-91.6510007 45.3141273),49
106838,Cañon,POINT (-106.735591 35.6569716),31
106909,Cundiyo,POINT (-105.8964091 35.9591922),31
106911,Cuyamungue,POINT (-106.0041892 35.8697483),31
109827,Madrone,POINT (-106.7330813 34.5939498),31
109834,Mayhill,POINT (-105.4780381 32.8895419),31
109858,Moquino,POINT (-107.3689356 35.1725399),31
109898,Pastura,POINT (-104.9447168 34.7828401),31
109922,Portales,POINT (-103.3343978 34.1861922),31
109928,Puerto de Luna,POINT (-104.6221654 34.829682),31
109936,Raton,POINT (-104.4391532 36.9033581),31
109963,San Acacia,POINT (-106.8994726 34.2553446),31
110014,Soham,POINT (-105.4941797 35.4155984),31
110679,Cañon,POINT (-106.735591 35.6569716),31
110750,Cundiyo,POINT (-105.8964091 35.9591922),31
110752,Cuyamungue,POINT (-106.0041892 35.8697483),31
114561,Madrone,POINT (-106.7330813 34.5939498),31
114568,Mayhill,POINT (-105.4780381 32.8895419),31
114592,Moquino,POINT (-107.3689356 35.1725399),31
114632,Pastura,POINT (-104.9447168 34.7828401),31
114656,Portales,POINT (-103.3343978 34.1861922),31
114662,Puerto de Luna,POINT (-104.6221654 34.829682),31
114670,Raton,POINT (-104.4391532 36.9033581),31
114697,San Acacia,POINT (-106.8994726 34.2553446),31
114748,Soham,POINT (-105.4941797 35.4155984),31
109791,Wray,POINT (-102.2232495 40.0758231),6
109792,Yampa,POINT (-106.9086582 40.1524837),6
113134,Midland,POINT (-105.1616509 38.8583232),6
113171,Orchard Mesa,POINT (-108.5523153 39.0430375),6
113251,Segundo,POINT (-104.7555468 37.1252983),6
113258,Silver Plume,POINT (-105.7258386 39.6960983),6
114000,Antonito,POINT (-106.0086329 37.079179),6
114008,Aspen Park,POINT (-105.2947148 39.539155),6
114038,Bow Mar,POINT (-105.0499841 39.628321),6
114058,Byers,POINT (-104.2277358 39.7113708),6
114085,Cheyenne Wells,POINT (-102.3532435 38.8213951),6
114122,Dacono,POINT (-104.9394216 40.0847062),6
114131,Dillon,POINT (-106.0433518 39.6302643),6
108354,Cavendish,POINT (-72.608149 43.3820171),45
108430,Manchester Center,POINT (-73.0570488 43.1770206),45
108541,Wells,POINT (-73.2042744 43.4172937),45
107173,Dover,POINT (-75.5243682 39.158168),8
108118,Molalla,POINT (-122.5770322 45.1473445),37
108137,Newberg,POINT (-122.9731565 45.3001179),37
108189,Richland,POINT (-117.1685112 44.7690498),37
108294,Wasco,POINT (-120.698113 45.5917918),37
115481,Ashland,POINT (-122.7094767 42.1945759),37
115501,Biggs,POINT (-120.8328408 45.669846),37
115533,Cave Junction,POINT (-123.6481235 42.1628912),37
115690,Kerby,POINT (-123.651735 42.1942798),37
115719,Lostine,POINT (-117.4296256 45.4873692),37
107753,Amanda Park,POINT (-123.8860114 47.4631419),47
107878,College Place,POINT (-118.3883012 46.0493026),47
108577,Point Roberts,POINT (-123.077974 48.9853824),47
108615,Richland,POINT (-119.2844621 46.2856907),47
108636,Royal City,POINT (-119.6305912 46.9009701),47
108660,Sekiu,POINT (-124.3013299 48.2622995),47
108770,Venersborg,POINT (-122.4245395 45.7737266),47
112304,Lake Stevens,POINT (-122.0637425 48.015098),47
112330,Long Beach,POINT (-124.0543234 46.3523219),47
112350,Malott,POINT (-119.7067271 48.2826495),47
112381,Meadowdale,POINT (-122.3334669 47.852874),47
112394,Midland,POINT (-122.4048441 47.1670439),47
112421,Naches,POINT (-120.699516 46.730958),47
110908,Guin,POINT (-87.9147494 33.9656594),1
110978,Jemison,POINT (-86.7466522 32.9598451),1
111018,Linden,POINT (-87.7980665 32.3062535),1
111100,Nanafalia,POINT (-87.9880691 32.1129257),1
111683,Ashland,POINT (-85.8360741 33.2737256),1
111706,Belgreen,POINT (-87.8664241 34.474818),1
111746,Broomtown,POINT (-85.5216276 34.3606453),1
111782,Cherokee,POINT (-87.9728143 34.7570342),1
111804,Coker,POINT (-87.6877882 33.2459512),1
111898,Flomaton,POINT (-87.2608071 31.000182),1
114842,Robertsdale,POINT (-87.7119324 30.5538048),1
114847,Rogersville,POINT (-87.2947417 34.8256425),1
114856,Saks,POINT (-85.8396879 33.6987135),1
114899,Southside,POINT (-86.0224718 33.9245425),1
114952,Tuscaloosa,POINT (-87.5691735 33.2098407),1
107284,Middleway,POINT (-77.9827756 39.3034346),48
107316,Nitro,POINT (-81.8440197 38.4148146),48
107371,Reader,POINT (-80.7328765 39.5689689),48
107442,Triadelphia,POINT (-80.6284097 40.0525734),48
110140,Bruceton Mills,POINT (-79.6411594 39.6586918),48
110213,East Dailey,POINT (-79.8909006 38.7803866),48
110220,Elk Garden,POINT (-79.154201 39.3834313),48
110251,Gallipolis Ferry,POINT (-82.1987576 38.7706371),48
110256,Gassaway,POINT (-80.7748218 38.6731544),48
110283,Hambleton,POINT (-79.6453386 39.0820511),48
111450,Middleway,POINT (-77.9827756 39.3034346),48
111482,Nitro,POINT (-81.8440197 38.4148146),48
111537,Reader,POINT (-80.7328765 39.5689689),48
111608,Triadelphia,POINT (-80.6284097 40.0525734),48
116099,Bruceton Mills,POINT (-79.6411594 39.6586918),48
116172,East Dailey,POINT (-79.8909006 38.7803866),48
116179,Elk Garden,POINT (-79.154201 39.3834313),48
116210,Gallipolis Ferry,POINT (-82.1987576 38.7706371),48
116215,Gassaway,POINT (-80.7748218 38.6731544),48
116242,Hambleton,POINT (-79.6453386 39.0820511),48
107510,Stallion Springs,POINT (-118.6425912 35.0888553),5
107539,Taft Heights,POINT (-119.4726196 35.1346895),5
107654,Wasco,POINT (-119.3409457 35.5941238),5
108096,Cherokee,POINT (-121.5383036 39.6462739),5
108864,Port Hueneme,POINT (-119.1951074 34.1477829),5
108881,Rail Road Flat,POINT (-120.5121479 38.3432471),5
108919,Ridgemark,POINT (-121.3657673 36.8124564),5
108988,San Jacinto,POINT (-116.958635 33.7839084),5
109124,Lytle Creek,POINT (-117.5000512 34.2591728),5
109132,Magalia,POINT (-121.5783059 39.8121058),5
109143,Marin City,POINT (-122.5091404 37.868538),5
109497,Lytle Creek,POINT (-117.5000512 34.2591728),5
109505,Magalia,POINT (-121.5783059 39.8121058),5
109516,Marin City,POINT (-122.5091404 37.868538),5
109634,Nicasio,POINT (-122.6985975 38.0615885),5
109688,Orick,POINT (-124.0597937 41.2867896),5
110336,Claremont,POINT (-117.7197785 34.0966764),5
110491,El Centro,POINT (-115.5630514 32.792),5
110541,Fieldbrook,POINT (-124.0356196 40.9656826),5
110549,Floriston,POINT (-120.021308 39.3946303),5
110600,Glen Avon,POINT (-117.4847714 34.0116799),5
111227,Nicasio,POINT (-122.6985975 38.0615885),5
111281,Orick,POINT (-124.0597937 41.2867896),5
111998,Ashland,POINT (-122.1138531 37.6946528),5
112008,Avenal,POINT (-120.1290272 36.0041223),5
112063,Biggs,POINT (-121.7127513 39.4123876),5
112081,Bombay Beach,POINT (-115.7297152 33.3508667),5
112167,Caruthers,POINT (-119.8331965 36.5427271),5
112196,Cherokee,POINT (-121.5383036 39.6462739),5
112781,Greenfield,POINT (-119.0028801 35.26885),5
112823,Herlong,POINT (-120.1346519 40.1435142),5
112931,Knights Landing,POINT (-121.718297 38.7996238),5
112962,Lake Davis,POINT (-120.4788267 39.8726783),5
112965,Lake Hughes,POINT (-118.4453598 34.6769294),5
112984,Lancaster,POINT (-118.1367393 34.6980406),5
113013,Linden,POINT (-121.0838313 38.0213118),5
113033,Lompoc,POINT (-120.4579409 34.6391501),5
113037,Long Beach,POINT (-118.1892348 33.7669623),5
113713,Claremont,POINT (-117.7197785 34.0966764),5
113868,El Centro,POINT (-115.5630514 32.792),5
113918,Fieldbrook,POINT (-124.0356196 40.9656826),5
113926,Floriston,POINT (-120.021308 39.3946303),5
113977,Glen Avon,POINT (-117.4847714 34.0116799),5
114273,Greenfield,POINT (-119.0028801 35.26885),5
114315,Herlong,POINT (-120.1346519 40.1435142),5
114423,Knights Landing,POINT (-121.718297 38.7996238),5
114454,Lake Davis,POINT (-120.4788267 39.8726783),5
114457,Lake Hughes,POINT (-118.4453598 34.6769294),5
114476,Lancaster,POINT (-118.1367393 34.6980406),5
114505,Linden,POINT (-121.0838313 38.0213118),5
114525,Lompoc,POINT (-120.4579409 34.6391501),5
114529,Long Beach,POINT (-118.1892348 33.7669623),5
115022,Port Hueneme,POINT (-119.1951074 34.1477829),5
115039,Rail Road Flat,POINT (-120.5121479 38.3432471),5
115077,Ridgemark,POINT (-121.3657673 36.8124564),5
115146,San Jacinto,POINT (-116.958635 33.7839084),5
115276,Stallion Springs,POINT (-118.6425912 35.0888553),5
115305,Taft Heights,POINT (-119.4726196 35.1346895),5
115420,Wasco,POINT (-119.3409457 35.5941238),5
115809,Ashland,POINT (-122.1138531 37.6946528),5
115819,Avenal,POINT (-120.1290272 36.0041223),5
115874,Biggs,POINT (-121.7127513 39.4123876),5
115892,Bombay Beach,POINT (-115.7297152 33.3508667),5
115978,Caruthers,POINT (-119.8331965 36.5427271),5
75923,Lancaster,POINT (-96.7561083 32.5920798),43
75938,Lavon,POINT (-96.4341524 33.0276193),43
75976,Linden,POINT (-94.3654707 33.0123537),43
76043,Lytle,POINT (-98.7964137 29.233294),43
76069,Marfa,POINT (-104.0190718 30.3079384),43
76097,Maypearl,POINT (-97.0116691 32.3132003),43
76101,McCamey,POINT (-102.2243041 31.1359813),43
76144,Midland,POINT (-102.0779147 31.9973456),43
77975,Buchanan Lake Village,POINT (-98.4494766 30.8507331),43
80440,Wells,POINT (-94.9399346 31.488513),43
80769,Oak Point,POINT (-96.991674 33.1901194),43
80788,Old River-Winfree,POINT (-94.8327007 29.8682764),43
80809,Ovilla,POINT (-96.8863898 32.5265264),43
80871,Petronila,POINT (-97.6358282 27.671975),43
80875,Pharr,POINT (-98.1836216 26.1947962),43
80902,Premont,POINT (-98.1236151 27.3605947),43
80979,Richland,POINT (-96.4294257 31.9268257),43
81012,Rockwall,POINT (-96.4597089 32.9312336),43
81132,Seagraves,POINT (-102.564915 32.9442651),43
82036,Byers,POINT (-98.1905989 34.0681503),43
82121,Dorchester,POINT (-96.6894367 33.5303861),43
82152,East Mountain,POINT (-94.8554918 32.593754),43
82178,El Refugio,POINT (-98.755859 26.340345),43
82266,Flowella,POINT (-98.0644475 27.2164329),43
84656,Haltom City,POINT (-97.2691817 32.7995738),43
84694,Helotes,POINT (-98.6897451 29.5780056),43
84735,Hollywood Park,POINT (-98.48724 29.6005047),43
84775,Impact,POINT (-99.7459225 32.4998459),43
84827,Jones Creek,POINT (-95.4552208 28.9685817),43
85693,South La Paloma,POINT (-97.9685259 27.8946157),43
85807,The Colony,POINT (-96.8863922 33.0890094),43
85877,Universal City,POINT (-98.2911235 29.5480071),43
85890,Van Alstyne,POINT (-96.5772109 33.4214995),43
78508,Palatine Bridge,POINT (-74.5740296 42.9109064),32
80253,Trumansburg,POINT (-76.6660589 42.5422939),32
80302,Walker Valley,POINT (-74.377932 41.6337047),32
80310,Wappingers Falls,POINT (-73.91097 41.5964825),32
80352,West Hempstead,POINT (-73.6501295 40.7048242),32
81481,Conesus Lake,POINT (-77.7135072 42.7756477),32
81497,Corfu,POINT (-78.4055767 42.9600595),32
81598,Eastchester,POINT (-73.8281895 40.8884329),32
81709,Gasport,POINT (-78.5761394 43.1992244),32
81726,Glen Park,POINT (-75.9663138 44.0011701),32
83960,Brookville,POINT (-73.5673482 40.8131553),32
84036,Chateaugay,POINT (-74.0796081 44.9264337),32
86242,Great Neck,POINT (-73.7284647 40.8006567),32
86243,Great Neck Estates,POINT (-73.7367983 40.7870459),32
86380,Islip Terrace,POINT (-73.192615 40.7431539),32
86429,Lake Erie Beach,POINT (-79.066983 42.6242257),32
86434,Lake Mohegan,POINT (-73.8462467 41.3178717),32
86437,Lake Ronkonkoma,POINT (-73.1312222 40.8350983),32
86444,Lancaster,POINT (-78.6703063 42.9006144),32
86471,Lime Lake,POINT (-78.4797427 42.4345078),32
86495,Long Beach,POINT (-73.657908 40.5884374),32
92197,Schoharie,POINT (-74.3095787 42.6659088),32
92226,Shenorock,POINT (-73.7381876 41.3317606),32
76309,Spillville,POINT (-91.9509965 43.2049718),15
77296,Cherokee,POINT (-95.551674 42.7494277),15
77321,Coin,POINT (-95.2302597 40.6544393),15
77410,Dunkerton,POINT (-92.1604569 42.5699858),15
82394,Richland,POINT (-91.992953 41.1855708),15
82397,Ridgeway,POINT (-91.9876632 43.2977472),15
90531,Greenfield,POINT (-94.4613543 41.3052657),15
90565,Hawarden,POINT (-96.4853085 42.9958216),15
90570,Hedrick,POINT (-92.3087945 41.1725134),15
90622,Jolley,POINT (-94.7188696 42.4788677),15
90634,Keosauqua,POINT (-91.9623949 40.730305799999996),15
90698,Linden,POINT (-94.2691286 41.6444317),15
79962,Frenchburg,POINT (-83.6257452 37.950916),17
80119,Lancaster,POINT (-84.5779957 37.6195246),17
93144,Ashland,POINT (-82.6379387 38.4784144),17
93242,Calvert City,POINT (-88.3500362 37.0333896),17
93341,Diablock,POINT (-83.1721162 37.2284289),17
93347,Dover,POINT (-83.8829813 38.7581273),17
93348,Drakesboro,POINT (-87.0488847 37.2175425),17
93361,Ekron,POINT (-86.1794145 37.9292349),17
81738,Aceitunas,POINT (-67.0649026 18.4432783),39
81783,Cataño,POINT (-66.1182218 18.4413351),39
81798,Corcovado,POINT (-66.7762868 18.4585569),39
81837,Indios,POINT (-66.8193421 17.9941326),39
81839,Isabela,POINT (-67.0243462 18.500776),39
81902,Palmas del Mar,POINT (-65.797939 18.0819088),39
81931,Rafael Capó,POINT (-66.7908004 18.3997792),39
81941,Rosa Sánchez,POINT (-65.909286 18.0597925),39
92312,Basin,POINT (-108.0389895 44.3799574),50
92404,Hanna,POINT (-106.5619718 41.8699622),50
92521,Shell,POINT (-107.7798127 44.5355158),50
92524,Sinclair,POINT (-107.113103 41.7749592),50
92526,Smoot,POINT (-110.9143626 42.6204847),50
87114,Cos Cob,POINT (-73.5995698 41.0334305),7
87288,Windsor Locks,POINT (-72.6273124 41.9292639),7
76486,Tolono,POINT (-88.2589387 39.9861415),13
76496,Tremont,POINT (-89.4925979 40.5275392),13
76536,Virgil,POINT (-88.5373047 41.9558606),13
77427,Greenfield,POINT (-90.2126145 39.3436577),13
77447,Hanaford,POINT (-88.835635 37.9579449),13
77532,Indian Creek,POINT (-87.9797968 42.2269684),13
77605,La Grange Park,POINT (-87.861726 41.8347535),13
82608,Sigel,POINT (-88.4942152 39.2261504),13
82633,Spillertown,POINT (-88.9195138 37.7664385),13
82656,Stonefort,POINT (-88.7081133 37.6142165),13
82686,Teutopolis,POINT (-88.4719918 39.1330967),13
84394,Ashland,POINT (-90.0078907 39.8878264),13
84488,Bourbonnais,POINT (-87.8750429 41.1416991),13
84610,Claremont,POINT (-87.9714232 38.7194921),13
90234,Dorchester,POINT (-89.8875995 39.0856021),13
90236,Dover,POINT (-89.3934239 41.4367021),13
90241,Du Quoin,POINT (-89.2361935 38.0114393),13
90285,Ellisville,POINT (-90.3051249 40.6267064),13
90329,Flanagan,POINT (-88.8611818 40.8780891),13
90821,Morton Grove,POINT (-87.7825621 42.0405853),13
90858,New Baden,POINT (-89.7006499 38.5350488),13
90943,Orland Hills,POINT (-87.8431078 41.5853107),13
90948,Otterville,POINT (-90.3984486 39.0506032),13
78038,Obetz,POINT (-82.9507363 39.8789527),35
78160,Ridgeway,POINT (-83.572706 40.5139432),35
78220,Scott,POINT (-84.5832874 40.9897709),35
79164,Obetz,POINT (-82.9507363 39.8789527),35
79286,Ridgeway,POINT (-83.572706 40.5139432),35
79346,Scott,POINT (-84.5832874 40.9897709),35
81188,Cuyahoga Heights,POINT (-81.6573501 41.4353301),35
81221,Dover,POINT (-81.4740054 40.5206198),35
81238,East Fultonham,POINT (-82.1220868 39.8500679),35
81342,Glenwillow,POINT (-81.4695602 41.3617214),35
81362,Greenfield,POINT (-83.3826928 39.3520084),35
81384,Hanoverton,POINT (-80.937032 40.7511704),35
81400,Haydenville,POINT (-82.3282074 39.482013),35
83545,Ashland,POINT (-82.3182178 40.8686675),35
83547,Ashtabula,POINT (-80.7898089 41.8650534),35
83631,Bourneville,POINT (-83.1565742 39.2820094),35
83640,Bratenahl,POINT (-81.626238 41.5425502),35
83658,Brookville,POINT (-84.4113366 39.8367207),35
85463,South Euclid,POINT (-81.5184553 41.5231076),35
85575,Waite Hill,POINT (-81.3840001 41.6186592),35
85604,West Elkton,POINT (-84.5543932 39.5878325),35
85957,Jeromesville,POINT (-82.195712 40.8042239),35
86001,Lakemore,POINT (-81.4359458 41.0208896),35
86005,Lancaster,POINT (-82.5993294 39.7136754),35
86054,Lowellville,POINT (-80.5364593 41.0353371),35
86057,Lucasville,POINT (-82.9968419 38.879518),35
86140,Midland,POINT (-83.9110402 39.3061729),35
86228,New Lexington,POINT (-82.2084805 39.7139579),35
86835,Ashland,POINT (-82.3182178 40.8686675),35
86837,Ashtabula,POINT (-80.7898089 41.8650534),35
86921,Bourneville,POINT (-83.1565742 39.2820094),35
86930,Bratenahl,POINT (-81.626238 41.5425502),35
86948,Brookville,POINT (-84.4113366 39.8367207),35
90998,Cuyahoga Heights,POINT (-81.6573501 41.4353301),35
91031,Dover,POINT (-81.4740054 40.5206198),35
91048,East Fultonham,POINT (-82.1220868 39.8500679),35
91152,Glenwillow,POINT (-81.4695602 41.3617214),35
91172,Greenfield,POINT (-83.3826928 39.3520084),35
91194,Hanoverton,POINT (-80.937032 40.7511704),35
91210,Haydenville,POINT (-82.3282074 39.482013),35
91793,South Euclid,POINT (-81.5184553 41.5231076),35
91905,Waite Hill,POINT (-81.3840001 41.6186592),35
91934,West Elkton,POINT (-84.5543932 39.5878325),35
92563,Jeromesville,POINT (-82.195712 40.8042239),35
92607,Lakemore,POINT (-81.4359458 41.0208896),35
92611,Lancaster,POINT (-82.5993294 39.7136754),35
92660,Lowellville,POINT (-80.5364593 41.0353371),35
92663,Lucasville,POINT (-82.9968419 38.879518),35
92746,Midland,POINT (-83.9110402 39.3061729),35
92834,New Lexington,POINT (-82.2084805 39.7139579),35
38318,Brown City,POINT (-82.9896604 43.2122486),22
38343,Caro,POINT (-83.396897 43.4911322),22
41631,Linden,POINT (-83.7824527 42.8144731),22
41690,Midland,POINT (-84.2472117 43.6155825),22
42755,Richland,POINT (-85.4550054 42.3761504),22
45064,Huntington Woods,POINT (-83.1668713 42.4805913),22
48988,Muir,POINT (-84.9425013 42.9958661),22
49017,North Muskegon,POINT (-86.26756 43.2561251),22
49036,Omer,POINT (-83.8544333 44.0475198),22
49062,Paw Paw Lake,POINT (-86.2719674 42.2122597),22
38542,Ravia,POINT (-96.7751760885 34.2457087006),36
38583,Seiling,POINT (-98.9480445885 36.1520431006),36
38704,Watonga,POINT (-98.4369110885 35.8487128006),36
38737,Wright City,POINT (-95.0270640885 34.0640539006),36
44701,Asher,POINT (-96.9474152885 34.9934707006),36
44702,Ashland,POINT (-96.0935037885 34.7718192006),36
44724,Bethel Acres,POINT (-97.0493628885 35.3126284006),36
44751,Boynton,POINT (-95.6798780885 35.6526593006),36
44781,Cache,POINT (-98.6524571885 34.6334639006),36
44819,Cherokee,POINT (-98.3805233885 36.7584220006),36
44863,Cowlington,POINT (-94.7897384014 35.3058311009),36
44898,Dover,POINT (-97.9349495885 35.9853765006),36
44901,Drumright,POINT (-96.6249124885 35.9923487006),36
47912,Greenfield,POINT (-98.4016289885 35.7326046006),36
47921,Hanna,POINT (-95.9140580885 35.2090451006),36
48118,Nichols Hills,POINT (-97.5727123885 35.5548377006),36
48147,Oologah,POINT (-95.7320981885 36.4509861006),36
47266,Basin,POINT (-113.7844575 42.245467),12
47338,Dover,POINT (-116.6110255 48.2515871),12
47424,Idaho City,POINT (-115.8345537 43.8285046),12
47459,Lost River,POINT (-113.614571 43.68691),12
47470,McCall,POINT (-116.0987364 44.911006),12
47471,McCammon,POINT (-112.1930226 42.6504719),12
47479,Minidoka,POINT (-113.4902829 42.7537967),12
47499,New Plymouth,POINT (-116.81904 43.9698864),12
40704,Kapa'a,POINT (-159.318143113 22.0749700304),11
67401,Long Beach,POINT (-76.4688407 38.4609563),20
67434,Midland,POINT (-78.9497471 39.5900889),20
67578,Severna Park,POINT (-76.5452409 39.070388),20
69424,Tolchester Beach,POINT (-76.2425293218 39.2170720564),20
70113,Bowleys Quarters,POINT (-76.3902375 39.3353857),20
70282,Federalsburg,POINT (-75.7721551 38.6942809),20
67032,Alcester,POINT (-96.6308708 43.0213783),41
67116,Claremont,POINT (-98.0156602 45.6718976),41
67174,Ferney,POINT (-98.0978733 45.3305156),41
67264,La Bolt,POINT (-96.6751631 45.0490377),41
68579,Midland,POINT (-101.1554178 44.0716539),41
68640,Philip,POINT (-101.6651441 44.0394329),41
68677,Richland,POINT (-96.6528136 42.7594406),41
68728,Tea,POINT (-96.8358847 43.4463668),41
68760,Virgil,POINT (-98.4242588 44.2908203),41
68806,Wounded Knee,POINT (-102.365715 43.1405442),41
67024,Zurich,POINT (-99.4381608 39.2344536),16
69131,Ashland,POINT (-99.7656834 37.1886376),16
69146,Baldwin City,POINT (-95.1863603 38.775007),16
69191,Bonner Springs,POINT (-94.8835754 39.059726),16
69196,Brookville,POINT (-97.8683772 38.7750057),16
69216,Byers,POINT (-98.8670407 37.7875166),16
69243,Cherokee,POINT (-94.8088504 37.3458874),16
69264,Coffeyville,POINT (-95.6163665 37.0373005),16
69283,Coyville,POINT (-95.8974859 37.6861525),16
69332,Elbing,POINT (-97.1278103 38.0527925),16
69914,Lancaster,POINT (-95.3027512 39.5727762),16
69994,Medicine Lodge,POINT (-98.580361 37.2811339),16
71135,Virgil,POINT (-96.01027 37.9808617),16
52592,Laurence Harbor,POINT (-74.2465338 40.4567735),30
52608,Linden,POINT (-74.2445902 40.6220478),30
52627,Madison Park,POINT (-74.3079248 40.4514954),30
52630,Manahawkin,POINT (-74.2587527 39.695397),30
52702,Netcong,POINT (-74.7065516 40.8989877),30
52715,North Beach Haven,POINT (-74.2315292 39.5731739),30
52743,Ortley Beach,POINT (-74.074303 39.9556738),30
54587,Victory Gardens,POINT (-74.5423796 40.8759325),30
54596,Wanaque,POINT (-74.2940378 41.0381526),30
