Sale Key,City Key,Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Quantity,Unit Price,Total Excluding Tax,Tax Amount,Region
,,,,,,,,0,,,,Far West
215773,112897,0,193,22/08/2020,23/08/2020,3,66638,7,13,91,13.65,Far West
217988,112167,0,198,03/09/2020,04/09/2020,3,67334,7,13,91,13.65,Far West
219548,72125,0,202,10/09/2020,11/09/2020,3,67824,7,13,91,13.65,Far West
219549,72125,0,190,10/09/2020,11/09/2020,3,67824,7,13,91,13.65,Far West
222409,108294,0,185,26/09/2020,27/09/2020,3,68717,7,13,91,13.65,Far West
226055,112229,0,179,12/10/2020,13/10/2020,3,69824,7,13,91,13.65,Far West
182908,107558,0,199,03/03/2020,04/03/2020,3,56400,7,13,91,13.65,Far West
187219,108881,0,191,24/03/2020,25/03/2020,3,57725,7,13,91,13.65,Far West
191228,108294,0,194,11/04/2020,12/04/2020,3,58964,7,13,91,13.65,Far West
191229,108294,0,164,11/04/2020,12/04/2020,3,58964,7,13,91,13.65,Far West
197613,108294,0,184,17/05/2020,18/05/2020,3,60945,7,13,91,13.65,Far West
,,,,,,,,0,,,,Far West
165280,112081,0,186,06/12/2019,07/12/2019,3,50934,7,13,91,13.65,Far West
170978,107558,0,167,02/01/2020,03/01/2020,3,52701,7,13,91,13.65,Far West
174348,72761,0,181,19/01/2020,20/01/2020,3,53738,7,13,91,13.65,Far West
132573,47757,0,166,24/06/2019,25/06/2019,3,40828,7,13,91,13.65,Far West
137591,76936,0,197,19/07/2019,20/07/2019,3,42373,7,13,91,13.65,Far West
163145,72125,0,174,25/11/2019,26/11/2019,3,50263,7,13,91,13.65,Far West
205769,112167,0,187,28/06/2020,01/07/2020,3,63499,7,13,91,13.65,Far West
2524,72610,0,170,06/06/2017,07/06/2017,3,834,7,13,91,13.65,Far West
11247,40971,0,199,03/08/2017,07/08/2017,3,3451,7,13,91,13.65,Far West
14115,49253,0,198,20/08/2017,22/08/2017,3,4330,7,13,91,13.65,Far West
,,,,,,,,0,,,,Far West
122100,47757,0,194,30/04/2019,05/05/2019,3,37583,7,13,91,13.65,Far West
63897,47741,0,168,08/06/2018,09/06/2018,3,19664,7,13,91,13.65,Far West
67419,72125,0,192,28/06/2018,03/07/2018,3,20746,7,13,91,13.65,Far West
70385,76936,0,179,16/07/2018,17/07/2018,3,21672,7,13,91,13.65,Far West
76060,77092,0,179,19/08/2018,22/08/2018,3,23387,7,13,91,13.65,Far West
98771,72709,0,203,17/12/2018,18/12/2018,3,30380,7,13,91,13.65,Far West
177711,108137,0,164,06/02/2020,07/02/2020,3,54805,7,13,91,13.65,Far West
177714,108137,0,175,06/02/2020,07/02/2020,3,54805,7,13,91,13.65,Far West
130926,47855,0,168,14/06/2019,15/06/2019,3,40323,7,13,91,13.65,Far West
137613,44333,0,191,19/07/2019,20/07/2019,3,42378,7,13,91,13.65,Far West
157003,72709,0,202,25/10/2019,26/10/2019,3,48368,7,13,91,13.65,Far West
173393,72646,0,192,15/01/2020,16/01/2020,3,53449,7,13,91,13.65,Far West
213251,112167,0,195,12/08/2020,13/08/2020,3,65872,7,13,91,13.65,Far West
221743,107623,0,195,20/09/2020,21/09/2020,3,68515,7,13,91,13.65,Far West
10521,44333,0,170,30/07/2017,09/08/2017,3,3231,3,13,39,5.85,Far West
,,,,,,,,0,,,,Far West
33413,77092,0,186,08/12/2017,09/12/2017,3,10304,3,13,39,5.85,Far West
33629,72894,0,174,08/12/2017,10/12/2017,3,10369,3,13,39,5.85,Far West
120064,48763,0,177,15/04/2019,16/04/2019,3,36951,3,13,39,5.85,Far West
124933,48851,0,192,14/05/2019,15/05/2019,3,38463,3,13,39,5.85,Far West
,,,,,,,,0,,,,Far West
62287,44333,0,165,30/05/2018,06/06/2018,3,19174,3,13,39,5.85,Far West
78700,48851,0,167,05/09/2018,06/09/2018,3,24194,3,13,39,5.85,Far West
108303,48762,0,170,13/02/2019,14/02/2019,3,33353,3,13,39,5.85,Far West
109730,72894,0,184,20/02/2019,21/02/2019,3,33793,3,13,39,5.85,Far West
176297,112063,0,180,30/01/2020,03/02/2020,3,54361,3,13,39,5.85,Far West
176582,72761,0,192,31/01/2020,05/02/2020,3,54450,3,13,39,5.85,Far West
129232,47134,0,191,05/06/2019,06/06/2019,3,39804,3,13,39,5.85,Far West
123183,41432,0,191,05/05/2019,06/05/2019,3,37919,3,13,39,5.85,Far West
128585,41568,0,204,01/06/2019,02/06/2019,3,39601,3,13,39,5.85,Far West
128808,77092,0,192,04/06/2019,05/06/2019,3,39674,3,13,39,5.85,Far West
154395,41432,0,201,13/10/2019,14/10/2019,3,47574,3,13,39,5.85,Far West
162953,113033,0,178,24/11/2019,25/11/2019,3,50205,3,13,39,5.85,Far West
167199,108294,0,169,14/12/2019,15/12/2019,3,51534,3,13,39,5.85,Far West
169143,108294,0,191,22/12/2019,23/12/2019,3,52137,3,13,39,5.85,Far West
200778,112229,0,178,31/05/2020,04/06/2020,3,61936,3,13,39,5.85,Far West
202591,113033,0,183,10/06/2020,11/06/2020,3,62497,3,13,39,5.85,Far West
205564,72709,0,204,26/06/2020,27/06/2020,3,63430,3,13,39,5.85,Far West
438,41568,0,176,25/05/2017,30/05/2017,3,187,3,13,39,5.85,Far West
1373,47741,0,182,31/05/2017,12/06/2017,3,498,3,13,39,5.85,Far West
2209,47741,0,178,05/06/2017,08/06/2017,3,740,3,13,39,5.85,Far West
3214,48762,0,178,10/06/2017,11/06/2017,3,1041,3,13,39,5.85,Far West
3717,72610,0,179,14/06/2017,19/06/2017,3,1195,3,13,39,5.85,Far West
3801,48851,0,184,15/06/2017,19/06/2017,3,1221,3,13,39,5.85,Far West
7796,63578,0,167,12/07/2017,15/07/2017,3,2402,3,13,39,5.85,Far West
10042,41568,0,185,28/07/2017,05/08/2017,3,3086,3,13,39,5.85,Far West
12335,41568,0,198,10/08/2017,12/08/2017,3,3785,3,13,39,5.85,Far West
12399,48937,0,185,10/08/2017,13/08/2017,3,3805,3,13,39,5.85,Far West
13294,41432,0,189,14/08/2017,16/08/2017,3,4077,3,13,39,5.85,Far West
14922,72761,0,186,25/08/2017,28/08/2017,3,4581,3,13,39,5.85,Far West
14827,66176,0,163,25/08/2017,29/08/2017,3,4555,3,13,39,5.85,Far West
16485,47855,0,200,03/09/2017,07/09/2017,3,5072,3,13,39,5.85,Far West
17742,47757,0,196,10/09/2017,12/09/2017,3,5462,3,13,39,5.85,Far West
20198,72610,0,175,26/09/2017,03/10/2017,3,6218,3,13,39,5.85,Far West
21515,66176,0,182,02/10/2017,04/10/2017,3,6620,3,13,39,5.85,Far West
27141,59588,0,188,03/11/2017,07/11/2017,3,8365,3,13,39,5.85,Far West
27828,48937,0,170,08/11/2017,09/11/2017,3,8584,3,13,39,5.85,Far West
31210,87633,0,176,26/11/2017,29/11/2017,3,9615,3,13,39,5.85,Far West
31914,48762,0,191,30/11/2017,06/12/2017,3,9833,3,13,39,5.85,Far West
32298,47741,0,173,02/12/2017,03/12/2017,3,9954,3,13,39,5.85,Far West
33164,87633,0,171,07/12/2017,08/12/2017,3,10226,3,13,39,5.85,Far West
33679,44333,0,188,09/12/2017,10/12/2017,3,10385,3,13,39,5.85,Far West
34797,41568,0,188,15/12/2017,18/12/2017,3,10727,3,13,39,5.85,Far West
35357,47134,0,192,17/12/2017,18/12/2017,3,10904,3,13,39,5.85,Far West
36068,66176,0,172,22/12/2017,25/12/2017,3,11129,3,13,39,5.85,Far West
40462,47855,0,192,19/01/2018,20/01/2018,3,12500,3,13,39,5.85,Far West
,,,,,,,,0,,,,Far West
40919,48851,0,165,21/01/2018,24/01/2018,3,12642,3,13,39,5.85,Far West
41476,41568,0,163,26/01/2018,30/01/2018,3,12818,3,13,39,5.85,Far West
42219,87633,0,173,31/01/2018,10/02/2018,3,13050,3,13,39,5.85,Far West
43845,72761,0,171,09/02/2018,10/02/2018,3,13543,3,13,39,5.85,Far West
44343,77092,0,197,10/02/2018,11/02/2018,3,13686,3,13,39,5.85,Far West
46140,47855,0,202,23/02/2018,24/02/2018,3,14243,3,13,39,5.85,Far West
,,,,,,,,0,,,,Far West
49373,48937,0,174,16/03/2018,17/03/2018,3,15218,3,13,39,5.85,Far West
50916,72610,0,177,22/03/2018,23/03/2018,3,15694,3,13,39,5.85,Far West
54575,47741,0,174,12/04/2018,13/04/2018,3,16798,3,13,39,5.85,Far West
54739,48937,0,201,13/04/2018,15/04/2018,3,16852,3,13,39,5.85,Far West
54761,87633,0,184,13/04/2018,14/04/2018,3,16859,3,13,39,5.85,Far West
,,,,,,,,0,,,,Far West
55827,72646,0,196,19/04/2018,22/04/2018,3,17188,3,13,39,5.85,Far West
56107,91464,0,167,24/04/2018,26/04/2018,3,17277,3,13,39,5.85,Far West
57714,47741,0,176,02/05/2018,03/05/2018,3,17770,3,13,39,5.85,Far West
57983,89925,0,181,05/05/2018,07/05/2018,3,17861,3,13,39,5.85,Far West
58293,47757,0,199,08/05/2018,09/05/2018,3,17957,3,13,39,5.85,Far West
59564,87481,0,195,16/05/2018,17/05/2018,3,18349,3,13,39,5.85,Far West
60630,47757,0,187,22/05/2018,24/05/2018,3,18667,3,13,39,5.85,Far West
111122,47757,0,185,02/03/2019,08/03/2019,3,34229,3,13,39,5.85,Far West
,,,,,,,,0,,,,Far West
114302,47692,0,183,18/03/2019,19/03/2019,3,35207,3,13,39,5.85,Far West
,,,,,,,,0,,,,Far West
116035,48937,0,176,23/03/2019,24/03/2019,3,35725,3,13,39,5.85,Far West
119307,72894,0,193,10/04/2019,11/04/2019,3,36721,3,13,39,5.85,Far West
120146,47757,0,204,15/04/2019,16/04/2019,3,36974,3,13,39,5.85,Far West
,,,,,,,,0,,,,Far West
61002,44333,0,179,23/05/2018,24/05/2018,3,18783,3,13,39,5.85,Far West
63830,41432,0,168,08/06/2018,09/06/2018,3,19646,3,13,39,5.85,Far West
64272,48937,0,189,11/06/2018,12/06/2018,3,19779,3,13,39,5.85,Far West
64577,41568,0,187,13/06/2018,16/06/2018,3,19870,3,13,39,5.85,Far West
67227,72646,0,199,27/06/2018,30/06/2018,3,20688,3,13,39,5.85,Far West
68046,47741,0,197,02/07/2018,03/07/2018,3,20947,3,13,39,5.85,Far West
68124,41568,0,193,03/07/2018,05/07/2018,3,20974,3,13,39,5.85,Far West
68854,41568,0,200,05/07/2018,06/07/2018,3,21192,3,13,39,5.85,Far West
69900,47692,0,184,13/07/2018,14/07/2018,3,21526,3,13,39,5.85,Far West
75571,47757,0,186,17/08/2018,18/08/2018,3,23235,3,13,39,5.85,Far West
76266,48763,0,180,22/08/2018,24/08/2018,3,23450,3,13,39,5.85,Far West
76725,89925,0,182,24/08/2018,27/08/2018,3,23599,3,13,39,5.85,Far West
77917,91464,0,179,31/08/2018,07/09/2018,3,23962,3,13,39,5.85,Far West
78344,48937,0,169,02/09/2018,03/09/2018,3,24087,3,13,39,5.85,Far West
78639,48851,0,184,05/09/2018,07/09/2018,3,24176,3,13,39,5.85,Far West
80074,72894,0,196,13/09/2018,16/09/2018,3,24618,3,13,39,5.85,Far West
81375,72709,0,182,19/09/2018,20/09/2018,3,25020,3,13,39,5.85,Far West
85340,47855,0,189,11/10/2018,12/10/2018,3,26228,3,13,39,5.85,Far West
85932,72646,0,200,13/10/2018,14/10/2018,3,26412,3,13,39,5.85,Far West
86024,47741,0,187,14/10/2018,16/10/2018,3,26443,3,13,39,5.85,Far West
90633,41568,0,174,04/11/2018,05/11/2018,3,27865,3,13,39,5.85,Far West
91500,72894,0,202,10/11/2018,11/11/2018,3,28135,3,13,39,5.85,Far West
92443,72894,0,172,15/11/2018,16/11/2018,3,28422,3,13,39,5.85,Far West
92680,47855,0,187,16/11/2018,18/11/2018,3,28503,3,13,39,5.85,Far West
93665,76936,0,164,23/11/2018,24/11/2018,3,28807,3,13,39,5.85,Far West
,,,,,,,,0,,,,Far West
96164,47855,0,184,06/12/2018,07/12/2018,3,29576,3,13,39,5.85,Far West
96664,48851,0,167,08/12/2018,09/12/2018,3,29739,3,13,39,5.85,Far West
98058,48851,0,179,14/12/2018,15/12/2018,3,30158,3,13,39,5.85,Far West
98563,48762,0,178,17/12/2018,18/12/2018,3,30319,3,13,39,5.85,Far West
99417,91464,0,203,22/12/2018,23/12/2018,3,30586,3,13,39,5.85,Far West
101659,48937,0,197,03/01/2019,04/01/2019,3,31285,3,13,39,5.85,Far West
103406,72646,0,172,12/01/2019,13/01/2019,3,31827,3,13,39,5.85,Far West
103422,89925,0,169,12/01/2019,13/01/2019,3,31833,3,13,39,5.85,Far West
109541,87481,0,192,18/02/2019,19/02/2019,3,33736,3,13,39,5.85,Far West
176890,115533,0,192,01/02/2020,02/02/2020,3,54544,3,13,39,5.85,Far West
177186,107623,0,172,02/02/2020,03/02/2020,3,54635,3,13,39,5.85,Far West
178788,72894,0,170,12/02/2020,13/02/2020,3,55140,3,13,39,5.85,Far West
179926,112063,0,180,16/02/2020,17/02/2020,3,55488,3,13,39,5.85,Far West
181750,111992,0,189,27/02/2020,28/02/2020,3,56048,3,13,39,5.85,Far West
185556,107607,0,191,15/03/2020,16/03/2020,3,57209,3,13,39,5.85,Far West
187261,108137,0,172,24/03/2020,25/03/2020,3,57737,3,13,39,5.85,Far West
190522,107721,0,196,09/04/2020,10/04/2020,3,58745,3,13,39,5.85,Far West
190599,108294,0,173,09/04/2020,10/04/2020,3,58768,3,13,39,5.85,Far West
191332,107607,0,176,12/04/2020,13/04/2020,3,58994,3,13,39,5.85,Far West
191490,111992,0,203,14/04/2020,15/04/2020,3,59047,3,13,39,5.85,Far West
,,,,,,,,0,,,,Far West
196115,112167,0,198,09/05/2020,10/05/2020,3,60484,3,13,39,5.85,Far West
197738,72894,0,178,18/05/2020,19/05/2020,3,60983,3,13,39,5.85,Far West
198415,107721,0,204,22/05/2020,23/05/2020,3,61200,3,13,39,5.85,Far West
126995,41568,0,193,23/05/2019,24/05/2019,3,39099,3,13,39,5.85,Far West
127147,76936,0,175,23/05/2019,24/05/2019,3,39145,3,13,39,5.85,Far West
128499,89925,0,197,31/05/2019,06/06/2019,3,39575,3,13,39,5.85,Far West
128975,47692,0,169,04/06/2019,05/06/2019,3,39725,3,13,39,5.85,Far West
130401,87481,0,198,12/06/2019,13/06/2019,3,40163,3,13,39,5.85,Far West
130333,47757,0,182,12/06/2019,13/06/2019,3,40145,3,13,39,5.85,Far West
131054,87481,0,197,15/06/2019,16/06/2019,3,40363,3,13,39,5.85,Far West
131057,72894,0,168,15/06/2019,16/06/2019,3,40364,3,13,39,5.85,Far West
134286,91464,0,174,03/07/2019,04/07/2019,3,41367,3,13,39,5.85,Far West
135959,47741,0,185,11/07/2019,12/07/2019,3,41872,3,13,39,5.85,Far West
138176,48762,0,181,25/07/2019,26/07/2019,3,42556,3,13,39,5.85,Far West
140067,72646,0,201,03/08/2019,04/08/2019,3,43140,3,13,39,5.85,Far West
143650,76936,0,203,21/08/2019,22/08/2019,3,44238,3,13,39,5.85,Far West
145946,66176,0,201,01/09/2019,02/09/2019,3,44953,3,13,39,5.85,Far West
150559,72894,0,189,23/09/2019,24/09/2019,3,46372,3,13,39,5.85,Far West
150560,72894,0,171,23/09/2019,24/09/2019,3,46372,3,13,39,5.85,Far West
,,,,,,,,0,,,,Far West
157034,89925,0,175,25/10/2019,26/10/2019,3,48376,3,13,39,5.85,Far West
157802,77092,0,176,27/10/2019,31/10/2019,3,48614,3,13,39,5.85,Far West
157886,48763,0,181,28/10/2019,01/11/2019,3,48638,3,13,39,5.85,Far West
157953,48937,0,192,30/10/2019,03/11/2019,3,48664,3,13,39,5.85,Far West
159617,87481,0,186,06/11/2019,07/11/2019,3,49165,3,13,39,5.85,Far West
161078,48763,0,190,15/11/2019,16/11/2019,3,49639,3,13,39,5.85,Far West
163607,72761,0,194,28/11/2019,29/11/2019,3,50412,3,13,39,5.85,Far West
166155,115533,0,191,09/12/2019,10/12/2019,3,51205,3,13,39,5.85,Far West
166479,108770,0,194,12/12/2019,13/12/2019,3,51307,3,13,39,5.85,Far West
170635,111992,0,184,30/12/2019,02/01/2020,3,52591,3,13,39,5.85,Far West
173491,112381,0,203,16/01/2020,17/01/2020,3,53478,3,13,39,5.85,Far West
175307,72894,0,203,25/01/2020,26/01/2020,3,54048,3,13,39,5.85,Far West
199725,112897,0,166,28/05/2020,29/05/2020,3,61611,3,13,39,5.85,Far West
199981,108881,0,178,28/05/2020,30/05/2020,3,61689,3,13,39,5.85,Far West
204068,72125,0,175,18/06/2020,19/06/2020,3,62967,3,13,39,5.85,Far West
211762,112081,0,184,01/08/2020,02/08/2020,3,65403,3,13,39,5.85,Far West
212883,66176,0,184,08/08/2020,09/08/2020,3,65758,3,13,39,5.85,Far West
217290,72610,0,203,30/08/2020,01/09/2020,3,67115,3,13,39,5.85,Far West
217591,111992,0,175,02/09/2020,03/09/2020,3,67212,3,13,39,5.85,Far West
218220,108881,0,171,04/09/2020,05/09/2020,3,67415,3,13,39,5.85,Far West
218962,109634,0,194,07/09/2020,08/09/2020,3,67643,3,13,39,5.85,Far West
,,,,,,,,0,,,,Far West
223794,112167,0,172,02/10/2020,03/10/2020,3,69140,3,13,39,5.85,Far West
223927,107721,0,184,03/10/2020,04/10/2020,3,69182,3,13,39,5.85,Far West
226256,112394,0,169,12/10/2020,13/10/2020,3,69882,3,13,39,5.85,Far West
226184,72610,0,197,12/10/2020,13/10/2020,3,69861,3,13,39,5.85,Far West
227552,112330,0,187,19/10/2020,20/10/2020,3,70292,3,13,39,5.85,Far West
1351,47692,0,197,31/05/2017,12/06/2017,3,492,5,13,65,9.75,Far West
1659,41432,0,176,01/06/2017,05/06/2017,3,585,5,13,65,9.75,Far West
4045,47855,0,196,16/06/2017,20/06/2017,3,1294,5,13,65,9.75,Far West
6304,72610,0,200,30/06/2017,11/07/2017,3,1949,5,13,65,9.75,Far West
6332,49101,0,194,30/06/2017,11/07/2017,3,1958,5,13,65,9.75,Far West
9597,41568,0,187,26/07/2017,01/08/2017,3,2952,5,13,65,9.75,Far West
9741,49253,0,171,27/07/2017,01/08/2017,3,2997,5,13,65,9.75,Far West
10924,47855,0,178,02/08/2017,06/08/2017,3,3357,5,13,65,9.75,Far West
13954,47757,0,176,18/08/2017,20/08/2017,3,4275,5,13,65,9.75,Far West
14467,47741,0,169,23/08/2017,27/08/2017,3,4442,5,13,65,9.75,Far West
15527,41432,0,167,28/08/2017,04/09/2017,3,4773,5,13,65,9.75,Far West
16131,48763,0,192,01/09/2017,03/09/2017,3,4959,5,13,65,9.75,Far West
18575,47692,0,168,15/09/2017,19/09/2017,3,5723,5,13,65,9.75,Far West
19135,49101,0,163,20/09/2017,23/09/2017,3,5897,5,13,65,9.75,Far West
20896,49101,0,173,30/09/2017,11/10/2017,3,6438,5,13,65,9.75,Far West
23001,47757,0,196,12/10/2017,17/10/2017,3,7084,5,13,65,9.75,Far West
23278,41568,0,194,13/10/2017,18/10/2017,3,7170,5,13,65,9.75,Far West
24504,59588,0,186,20/10/2017,22/10/2017,3,7545,5,13,65,9.75,Far West
24823,72709,0,173,22/10/2017,27/10/2017,3,7641,5,13,65,9.75,Far West
25111,48937,0,165,22/10/2017,26/10/2017,3,7735,5,13,65,9.75,Far West
32270,48937,0,171,02/12/2017,03/12/2017,3,9945,5,13,65,9.75,Far West
32358,48763,0,165,02/12/2017,03/12/2017,3,9973,5,13,65,9.75,Far West
33022,72761,0,204,05/12/2017,06/12/2017,3,10180,5,13,65,9.75,Far West
33307,48937,0,173,07/12/2017,08/12/2017,3,10268,5,13,65,9.75,Far West
38317,91464,0,181,05/01/2018,06/01/2018,3,11831,5,13,65,9.75,Far West
41117,48763,0,174,24/01/2018,27/01/2018,3,12706,5,13,65,9.75,Far West
45526,89925,0,196,17/02/2018,18/02/2018,3,14056,5,13,65,9.75,Far West
46306,48851,0,169,23/02/2018,24/02/2018,3,14290,5,13,65,9.75,Far West
48646,48851,0,193,11/03/2018,12/03/2018,3,15006,5,13,65,9.75,Far West
48810,48937,0,163,12/03/2018,13/03/2018,3,15055,5,13,65,9.75,Far West
49812,76936,0,165,18/03/2018,19/03/2018,3,15352,5,13,65,9.75,Far West
50099,91464,0,195,19/03/2018,21/03/2018,3,15437,5,13,65,9.75,Far West
50101,91464,0,172,19/03/2018,20/03/2018,3,15437,5,13,65,9.75,Far West
51288,48763,0,183,23/03/2018,24/03/2018,3,15809,5,13,65,9.75,Far West
52005,76936,0,201,28/03/2018,01/04/2018,3,16031,5,13,65,9.75,Far West
52109,47692,0,203,29/03/2018,04/04/2018,3,16065,5,13,65,9.75,Far West
53210,44333,0,167,05/04/2018,06/04/2018,3,16381,5,13,65,9.75,Far West
54829,48851,0,197,14/04/2018,16/04/2018,3,16878,5,13,65,9.75,Far West
58277,72761,0,202,08/05/2018,09/05/2018,3,17953,5,13,65,9.75,Far West
58278,72761,0,186,08/05/2018,09/05/2018,3,17953,5,13,65,9.75,Far West
58476,47692,0,172,09/05/2018,10/05/2018,3,18016,5,13,65,9.75,Far West
60167,47692,0,184,19/05/2018,21/05/2018,3,18531,5,13,65,9.75,Far West
60848,41568,0,167,22/05/2018,24/05/2018,3,18731,5,13,65,9.75,Far West
113133,47692,0,201,11/03/2019,12/03/2019,3,34838,5,13,65,9.75,Far West
116219,87633,0,191,25/03/2019,26/03/2019,3,35780,5,13,65,9.75,Far West
116994,72646,0,171,28/03/2019,02/04/2019,3,36022,5,13,65,9.75,Far West
118011,48762,0,192,03/04/2019,04/04/2019,3,36332,5,13,65,9.75,Far West
118737,48851,0,177,06/04/2019,07/04/2019,3,36546,5,13,65,9.75,Far West
119917,47692,0,200,13/04/2019,14/04/2019,3,36906,5,13,65,9.75,Far West
121982,72709,0,166,28/04/2019,02/05/2019,3,37546,5,13,65,9.75,Far West
123251,66176,0,194,05/05/2019,06/05/2019,3,37937,5,13,65,9.75,Far West
123220,76936,0,195,05/05/2019,06/05/2019,3,37930,5,13,65,9.75,Far West
124197,87481,0,202,10/05/2019,11/05/2019,3,38235,5,13,65,9.75,Far West
124464,72125,0,193,11/05/2019,12/05/2019,3,38318,5,13,65,9.75,Far West
125557,72125,0,174,17/05/2019,18/05/2019,3,38665,5,13,65,9.75,Far West
61510,41432,0,196,25/05/2018,29/05/2018,3,18933,5,13,65,9.75,Far West
64865,72761,0,169,13/06/2018,15/06/2018,3,19951,5,13,65,9.75,Far West
66210,41432,0,188,21/06/2018,22/06/2018,3,20372,5,13,65,9.75,Far West
68336,87481,0,192,04/07/2018,05/07/2018,3,21035,5,13,65,9.75,Far West
68743,72610,0,190,05/07/2018,06/07/2018,3,21159,5,13,65,9.75,Far West
71221,48763,0,192,20/07/2018,21/07/2018,3,21926,5,13,65,9.75,Far West
72121,77092,0,201,27/07/2018,30/07/2018,3,22196,5,13,65,9.75,Far West
73774,47855,0,187,05/08/2018,07/08/2018,3,22684,5,13,65,9.75,Far West
75572,47757,0,180,17/08/2018,18/08/2018,3,23235,5,13,65,9.75,Far West
77371,41568,0,165,27/08/2018,31/08/2018,3,23798,5,13,65,9.75,Far West
78254,48937,0,203,02/09/2018,03/09/2018,3,24061,5,13,65,9.75,Far West
78756,48937,0,178,05/09/2018,06/09/2018,3,24212,5,13,65,9.75,Far West
80917,41432,0,194,16/09/2018,19/09/2018,3,24888,5,13,65,9.75,Far West
83066,44333,0,196,29/09/2018,07/10/2018,3,25536,5,13,65,9.75,Far West
83074,77092,0,177,29/09/2018,06/10/2018,3,25539,5,13,65,9.75,Far West
83593,72709,0,197,30/09/2018,07/10/2018,3,25694,5,13,65,9.75,Far West
84067,87481,0,203,04/10/2018,05/10/2018,3,25841,5,13,65,9.75,Far West
85705,66176,0,179,12/10/2018,14/10/2018,3,26336,5,13,65,9.75,Far West
91499,72894,0,192,10/11/2018,11/11/2018,3,28135,5,13,65,9.75,Far West
96165,47855,0,193,06/12/2018,07/12/2018,3,29576,5,13,65,9.75,Far West
96779,72125,0,202,08/12/2018,09/12/2018,3,29770,5,13,65,9.75,Far West
99527,44333,0,184,22/12/2018,23/12/2018,3,30617,5,13,65,9.75,Far West
100511,77092,0,200,27/12/2018,31/12/2018,3,30920,5,13,65,9.75,Far West
100826,76936,0,169,29/12/2018,01/01/2019,3,31020,5,13,65,9.75,Far West
102328,66176,0,165,06/01/2019,07/01/2019,3,31493,5,13,65,9.75,Far West
103146,48763,0,202,11/01/2019,12/01/2019,3,31751,5,13,65,9.75,Far West
103883,41432,0,175,16/01/2019,17/01/2019,3,31987,5,13,65,9.75,Far West
109762,47855,0,174,20/02/2019,21/02/2019,3,33802,5,13,65,9.75,Far West
177184,107623,0,194,02/02/2020,03/02/2020,3,54635,5,13,65,9.75,Far West
177835,72610,0,170,06/02/2020,07/02/2020,3,54845,5,13,65,9.75,Far West
178537,107721,0,186,09/02/2020,10/02/2020,3,55056,5,13,65,9.75,Far West
179907,111992,0,196,16/02/2020,17/02/2020,3,55480,5,13,65,9.75,Far West
181032,107721,0,177,21/02/2020,22/02/2020,3,55829,5,13,65,9.75,Far West
181128,111992,0,191,23/02/2020,24/02/2020,3,55862,5,13,65,9.75,Far West
181705,112063,0,173,27/02/2020,28/02/2020,3,56037,5,13,65,9.75,Far West
184223,112897,0,174,09/03/2020,10/03/2020,3,56797,5,13,65,9.75,Far West
188989,72709,0,168,01/04/2020,02/04/2020,3,58273,5,13,65,9.75,Far West
189564,107623,0,197,03/04/2020,04/04/2020,3,58454,5,13,65,9.75,Far West
190181,112081,0,172,08/04/2020,09/04/2020,3,58646,5,13,65,9.75,Far West
190220,107558,0,184,08/04/2020,09/04/2020,3,58657,5,13,65,9.75,Far West
190359,72125,0,163,09/04/2020,10/04/2020,3,58702,5,13,65,9.75,Far West
190518,107721,0,170,09/04/2020,10/04/2020,3,58745,5,13,65,9.75,Far West
192696,115533,0,203,21/04/2020,22/04/2020,3,59414,5,13,65,9.75,Far West
192819,107623,0,190,21/04/2020,22/04/2020,3,59455,5,13,65,9.75,Far West
192866,108881,0,184,23/04/2020,24/04/2020,3,59473,5,13,65,9.75,Far West
193730,115533,0,180,26/04/2020,27/04/2020,3,59743,5,13,65,9.75,Far West
,,,,,,,,0,,,,Far West
196285,108294,0,172,10/05/2020,11/05/2020,3,60534,5,13,65,9.75,Far West
